INSERT INTO sale_record
(8505,0,990,4,20,0,NULL,0,NULL),
(8506,0,645,0,30,2,NULL,0,NULL),
(8507,2,643,4,5,3,NULL,0,NULL),
(8508,0,282,3,41,0,NULL,0,NULL),
(8509,1,767,1,33,2,4,2,46),
(8510,0,799,1,23,3,4,1,NULL),
(8511,0,132,0,41,0,NULL,0,NULL),
(8512,0,648,2,16,0,NULL,0,NULL),
(8513,1,431,0,7,0,NULL,0,NULL),
(8514,0,257,2,18,3,NULL,0,NULL),
(8515,2,286,1,4,3,NULL,1,NULL),
(8516,0,279,1,25,0,NULL,1,NULL);
INSERT INTO sale_record
VALUES(7515,0,272,4,21,2,NULL,0,NULL),
(7516,0,1023,1,22,3,NULL,1,NULL),
(7517,0,1070,4,42,0,NULL,0,NULL),
(7518,1,862,4,33,1,NULL,0,NULL),
(7519,1,884,4,34,0,NULL,0,NULL),
(7520,1,906,2,28,3,0,0,NULL),
(7521,0,186,3,43,2,NULL,0,NULL),
(7522,0,1024,0,25,0,NULL,0,NULL),
(7523,1,1034,0,36,0,1,0,NULL),
(7524,1,730,4,2,1,NULL,0,NULL),
(7525,0,284,1,18,2,NULL,2,27),
(7526,2,543,4,12,2,NULL,0,NULL),
(7527,0,380,4,36,3,NULL,0,NULL),
(7528,0,247,0,43,2,NULL,0,NULL),
(7529,1,387,1,41,0,NULL,1,NULL),
(7530,1,345,2,8,2,NULL,0,NULL),
(7531,0,353,0,24,0,NULL,0,NULL),
(7532,1,200,4,18,2,NULL,0,NULL),
(7533,0,16,1,27,2,NULL,2,18),
(7534,0,384,0,1,1,NULL,0,NULL),
(7535,0,1005,4,40,1,NULL,0,NULL),
(7536,0,559,3,13,0,NULL,0,NULL),
(7537,0,1041,0,4,3,1,0,NULL),
(7538,0,860,1,25,2,NULL,1,NULL),
(7539,0,1047,4,33,2,1,0,NULL),
(7540,0,550,1,27,2,NULL,1,NULL),
(7541,0,784,3,27,3,4,0,NULL),
(7542,1,298,0,11,0,3,0,NULL),
(7543,2,351,3,36,2,NULL,0,NULL),
(7544,0,576,1,42,1,NULL,2,31),
(7545,2,240,3,43,0,NULL,0,NULL),
(7546,0,137,4,1,3,NULL,0,NULL),
(7547,0,393,3,40,2,NULL,0,NULL),
(7548,0,379,1,27,0,NULL,1,NULL),
(7549,0,197,4,28,3,NULL,0,NULL),
(7550,2,134,4,14,0,NULL,0,NULL),
(7551,0,181,1,14,2,NULL,2,49),
(7552,0,362,4,9,0,NULL,0,NULL),
(7553,0,858,4,24,3,NULL,0,NULL),
(7554,0,118,4,38,3,NULL,0,NULL),
(7555,2,348,0,3,1,NULL,0,NULL),
(7556,0,348,2,0,0,NULL,0,NULL),
(7557,0,855,4,20,1,NULL,0,NULL),
(7558,0,498,4,28,2,NULL,0,NULL),
(7559,0,1030,4,34,1,NULL,0,NULL),
(7560,0,1041,4,43,1,1,0,NULL),
(7561,0,585,4,35,0,NULL,0,NULL),
(7562,0,144,3,11,2,NULL,0,NULL),
(7563,0,275,3,4,0,NULL,0,NULL),
(7564,0,584,0,43,0,NULL,0,NULL),
(7565,0,93,0,17,0,NULL,0,NULL),
(7566,0,199,0,34,2,NULL,0,NULL),
(7567,0,966,2,34,0,NULL,0,NULL),
(7568,0,388,0,11,3,NULL,0,NULL),
(7569,1,324,4,43,3,3,0,NULL),
(7570,0,382,1,25,0,NULL,0,33),
(7571,0,1023,2,39,1,NULL,0,NULL),
(7572,0,665,0,25,3,NULL,0,NULL),
(7573,1,581,2,37,0,NULL,0,NULL),
(7574,2,994,4,34,0,NULL,0,NULL),
(7575,0,161,0,41,0,NULL,0,NULL),
(7576,0,266,0,35,0,NULL,0,NULL),
(7577,0,252,4,41,0,NULL,0,NULL),
(7578,0,507,0,39,1,NULL,0,NULL),
(7579,0,21,4,41,3,NULL,0,NULL),
(7580,0,130,0,25,2,NULL,0,NULL),
(7581,1,495,0,14,2,NULL,0,NULL),
(7582,1,557,1,22,3,NULL,1,NULL),
(7583,0,379,0,40,0,NULL,0,NULL),
(7584,0,9,0,40,1,NULL,0,NULL),
(7585,0,133,2,17,0,NULL,0,NULL),
(7586,0,489,4,40,0,5,0,NULL),
(7587,0,187,0,38,1,NULL,0,NULL),
(7588,1,146,1,36,0,NULL,1,NULL),
(7589,0,519,4,38,2,NULL,0,NULL),
(7590,0,72,0,4,0,NULL,0,NULL),
(7591,0,500,4,37,1,NULL,0,NULL),
(7592,0,1049,2,36,0,1,0,NULL),
(7593,0,930,0,38,3,0,0,NULL),
(7594,0,554,0,39,0,NULL,0,NULL),
(7595,0,567,4,9,3,NULL,0,NULL),
(7596,0,840,3,31,2,NULL,0,NULL),
(7597,2,543,1,19,2,NULL,2,42),
(7598,2,85,0,14,3,NULL,0,NULL),
(7599,0,674,0,40,0,NULL,0,NULL),
(7600,0,1013,4,33,2,NULL,0,NULL),
(7601,0,993,4,18,1,NULL,0,NULL),
(7602,1,968,0,39,2,NULL,0,NULL),
(7603,1,149,4,35,0,NULL,0,NULL),
(7604,0,554,0,29,2,NULL,0,NULL),
(7605,2,1002,0,37,1,NULL,0,NULL),
(7606,0,4,2,23,3,NULL,0,NULL),
(7607,0,274,2,38,3,NULL,0,NULL),
(7608,0,560,4,25,2,NULL,0,NULL),
(7609,0,266,0,34,0,NULL,0,NULL),
(7610,0,1071,0,40,3,NULL,0,NULL),
(7611,1,770,0,11,1,4,0,NULL),
(7612,1,997,4,40,3,NULL,0,NULL),
(7613,0,968,0,40,0,NULL,0,NULL),
(7614,1,147,3,40,0,NULL,0,NULL),
(7615,1,513,4,37,0,NULL,0,NULL),
(7616,0,890,0,35,1,NULL,0,NULL),
(7617,0,588,2,26,2,NULL,0,NULL),
(7618,1,490,4,28,3,NULL,0,NULL),
(7619,0,965,0,33,2,NULL,0,NULL),
(7620,0,916,0,34,2,0,0,NULL),
(7621,0,135,4,38,0,NULL,0,NULL),
(7622,0,965,4,40,0,NULL,0,NULL),
(7623,0,543,0,31,0,NULL,0,NULL),
(7624,0,841,2,8,0,NULL,0,NULL),
(7625,0,249,0,41,0,NULL,0,NULL),
(7626,0,311,4,11,3,3,0,NULL),
(7627,1,498,0,16,1,NULL,0,NULL),
(7628,0,22,1,8,3,NULL,1,NULL),
(7629,1,40,1,31,3,NULL,1,NULL),
(7630,0,326,4,34,2,NULL,0,NULL),
(7631,0,389,0,36,2,NULL,0,NULL),
(7632,0,868,4,24,2,NULL,0,NULL),
(7633,2,1046,4,33,3,1,0,NULL),
(7634,1,140,4,31,1,NULL,0,NULL),
(7635,0,2,4,37,0,2,0,NULL),
(7636,0,1066,0,8,2,NULL,0,NULL),
(7637,0,40,4,33,0,NULL,0,NULL),
(7638,1,978,0,38,1,NULL,0,NULL),
(7639,1,1028,3,25,1,NULL,0,NULL),
(7640,0,276,0,37,0,NULL,0,NULL),
(7641,0,584,2,21,3,NULL,0,NULL),
(7642,1,248,0,30,1,NULL,0,NULL),
(7643,0,267,4,35,2,NULL,0,NULL),
(7644,0,757,4,21,2,4,0,NULL),
(7645,2,365,4,15,2,NULL,0,NULL),
(7646,1,281,4,21,0,NULL,0,NULL),
(7647,1,685,4,8,0,NULL,0,NULL),
(7648,2,495,0,36,0,NULL,0,NULL),
(7649,0,262,0,23,2,NULL,0,NULL),
(7650,0,827,0,35,2,NULL,0,NULL),
(7651,0,1015,1,4,0,NULL,0,28),
(7652,2,544,1,26,1,NULL,2,20),
(7653,0,75,2,13,2,NULL,0,NULL),
(7654,1,454,1,16,1,NULL,2,34),
(7655,0,730,0,27,0,NULL,0,NULL),
(7656,1,171,0,36,0,NULL,0,NULL),
(7657,0,500,3,43,2,NULL,0,NULL),
(7658,1,485,0,15,2,NULL,0,NULL),
(7659,1,951,4,33,3,NULL,0,NULL),
(7660,0,495,3,6,2,NULL,0,NULL),
(7661,1,980,0,23,3,NULL,0,NULL),
(7662,0,958,4,35,2,NULL,0,NULL),
(7663,1,551,0,29,2,NULL,0,NULL),
(7664,0,133,0,34,1,NULL,0,NULL),
(7665,0,957,0,37,3,NULL,0,NULL),
(7666,2,959,0,33,2,NULL,0,NULL),
(7667,1,975,4,0,3,NULL,0,NULL),
(7668,1,713,4,0,3,NULL,0,NULL),
(7669,0,333,0,31,1,NULL,0,NULL),
(7670,0,178,1,39,2,NULL,1,NULL),
(7671,1,722,4,29,1,NULL,0,NULL),
(7672,0,123,4,34,0,NULL,0,NULL),
(7673,0,541,4,41,1,NULL,0,NULL),
(7674,1,721,4,37,1,NULL,0,NULL),
(7675,0,579,1,40,2,NULL,2,25),
(7676,0,353,0,30,3,NULL,0,NULL),
(7677,1,190,4,16,0,NULL,0,NULL),
(7678,1,365,2,33,0,NULL,0,NULL),
(7679,1,869,1,13,2,NULL,1,NULL),
(7680,0,605,0,35,1,NULL,0,NULL),
(7681,1,128,1,34,2,NULL,1,NULL),
(7682,1,335,4,14,2,NULL,0,NULL),
(7683,1,139,2,39,0,NULL,0,NULL),
(7684,0,903,0,21,3,NULL,0,NULL),
(7685,0,241,4,5,2,NULL,0,NULL),
(7686,1,581,0,21,3,NULL,0,NULL),
(7687,0,956,4,22,0,NULL,0,NULL),
(7688,0,322,2,42,2,3,0,NULL),
(7689,0,939,2,41,0,NULL,0,NULL),
(7690,0,128,0,33,3,NULL,0,NULL),
(7691,0,356,4,30,2,NULL,0,NULL),
(7692,1,156,4,41,2,NULL,0,NULL),
(7693,0,494,0,25,3,NULL,0,NULL),
(7694,0,762,4,37,2,4,0,NULL),
(7695,0,360,4,33,1,NULL,0,NULL),
(7696,0,241,4,40,2,NULL,0,NULL),
(7697,0,268,4,26,3,NULL,0,NULL),
(7698,2,485,0,34,0,NULL,0,NULL),
(7699,0,565,1,33,0,NULL,1,NULL),
(7700,0,625,0,30,2,NULL,0,NULL),
(7701,0,591,3,5,1,NULL,0,NULL),
(7702,0,926,0,37,2,0,0,NULL),
(7703,0,1044,4,35,3,1,0,NULL),
(7704,0,107,0,31,0,NULL,0,NULL),
(7705,0,955,4,13,0,NULL,0,NULL),
(7706,2,951,4,24,2,NULL,0,NULL),
(7707,0,194,3,42,0,NULL,0,NULL),
(7708,0,283,4,31,0,NULL,0,NULL),
(7709,1,908,4,33,2,0,0,NULL),
(7710,1,118,3,37,3,NULL,0,NULL),
(7711,0,189,0,19,3,NULL,0,NULL),
(7712,1,131,4,38,2,NULL,0,NULL),
(7713,1,939,0,12,0,NULL,0,NULL),
(7714,0,588,4,23,0,NULL,0,NULL),
(7715,2,826,4,28,2,NULL,0,NULL),
(7716,1,1053,4,34,2,1,0,NULL),
(7717,0,149,4,30,1,NULL,0,NULL),
(7718,0,653,1,30,2,NULL,0,21),
(7719,1,1070,3,39,0,NULL,0,NULL),
(7720,1,564,4,2,2,NULL,0,NULL),
(7721,0,566,1,20,0,NULL,2,31),
(7722,0,943,4,20,0,NULL,0,NULL),
(7723,0,242,4,20,3,NULL,0,NULL),
(7724,0,34,3,22,3,NULL,0,NULL),
(7725,0,485,3,42,2,NULL,0,NULL),
(7726,0,1072,4,24,2,NULL,0,NULL),
(7727,1,242,4,36,2,NULL,0,NULL),
(7728,0,167,4,29,1,NULL,0,NULL),
(7729,0,362,4,30,0,NULL,0,NULL),
(7730,1,266,2,43,3,NULL,0,NULL),
(7731,0,573,4,32,3,NULL,0,NULL),
(7732,0,459,2,26,3,NULL,0,NULL),
(7733,1,668,4,31,1,NULL,0,NULL),
(7734,1,488,1,3,1,5,2,26),
(7735,0,1025,4,17,1,NULL,0,NULL),
(7736,0,691,3,30,0,NULL,0,NULL),
(7737,1,379,0,9,3,NULL,0,NULL),
(7738,0,859,0,22,3,NULL,0,NULL),
(7739,0,580,0,5,2,NULL,0,NULL),
(7740,1,47,3,4,1,NULL,0,NULL),
(7741,0,1037,4,23,2,1,0,NULL),
(7742,0,364,1,39,2,NULL,2,10),
(7743,0,561,1,35,1,NULL,1,NULL),
(7744,0,266,2,37,2,NULL,0,NULL),
(7745,0,382,4,23,0,NULL,0,NULL),
(7746,0,836,4,39,0,NULL,0,NULL),
(7747,0,274,0,42,2,NULL,0,NULL),
(7748,1,542,2,0,3,NULL,0,NULL),
(7749,0,149,1,4,2,NULL,2,8),
(7750,0,743,4,38,0,4,0,NULL),
(7751,1,216,0,41,0,NULL,0,NULL),
(7752,0,290,0,29,0,NULL,0,NULL),
(7753,0,30,4,20,0,NULL,0,NULL),
(7754,0,132,1,28,0,NULL,2,48),
(7755,0,541,0,19,0,NULL,0,NULL),
(7756,2,500,1,33,1,NULL,2,45),
(7757,0,124,0,35,1,NULL,0,NULL),
(7758,0,510,1,20,0,NULL,2,43),
(7759,0,887,4,36,3,NULL,0,NULL),
(7760,0,207,4,11,0,NULL,0,NULL),
(7761,0,294,4,41,3,NULL,0,NULL),
(7762,1,598,4,22,0,NULL,0,NULL),
(7763,0,361,4,2,1,NULL,0,NULL),
(7764,2,500,1,17,2,NULL,2,49),
(7765,0,697,0,31,3,NULL,0,NULL),
(7766,0,1011,4,25,0,NULL,0,NULL),
(7767,0,887,4,39,0,NULL,0,NULL),
(7768,0,745,1,33,3,4,2,0),
(7769,0,505,0,31,1,NULL,0,NULL),
(7770,0,304,1,41,2,3,2,0),
(7771,0,845,0,19,3,NULL,0,NULL),
(7772,0,946,4,41,2,NULL,0,NULL),
(7773,2,485,3,31,0,NULL,0,NULL),
(7774,0,1025,0,41,0,NULL,0,NULL),
(7775,0,255,0,40,3,NULL,0,NULL),
(7776,1,388,1,38,2,NULL,1,NULL),
(7777,0,146,4,37,2,NULL,0,NULL),
(7778,1,378,4,31,2,NULL,0,NULL),
(7779,1,144,4,41,0,NULL,0,NULL),
(7780,0,945,3,21,2,NULL,0,NULL),
(7781,0,1070,0,43,3,NULL,0,NULL),
(7782,0,807,0,33,1,4,0,NULL),
(7783,2,463,1,36,1,NULL,0,39),
(7784,0,579,4,30,2,NULL,0,NULL),
(7785,0,284,1,38,3,NULL,1,NULL),
(7786,1,888,4,15,2,NULL,0,NULL),
(7787,2,507,0,31,0,NULL,0,NULL),
(7788,0,271,4,14,0,NULL,0,NULL),
(7789,0,362,0,43,2,NULL,0,NULL),
(7790,1,848,0,5,2,NULL,0,NULL),
(7791,0,207,0,34,0,NULL,0,NULL),
(7792,0,777,4,37,1,4,0,NULL),
(7793,0,864,4,43,0,NULL,0,NULL),
(7794,1,907,1,40,0,0,2,49),
(7795,0,519,0,41,0,NULL,0,NULL),
(7796,1,139,0,16,3,NULL,0,NULL),
(7797,0,489,2,40,3,5,0,NULL),
(7798,0,226,0,18,2,NULL,0,NULL),
(7799,0,925,1,17,1,0,1,NULL),
(7800,0,240,4,41,0,NULL,0,NULL),
(7801,0,372,0,40,0,NULL,0,NULL),
(7802,0,371,1,27,0,NULL,2,8),
(7803,1,197,4,34,0,NULL,0,NULL),
(7804,0,485,1,34,2,NULL,2,26),
(7805,1,266,2,36,2,NULL,0,NULL),
(7806,0,1003,0,21,3,NULL,0,NULL),
(7807,2,88,1,43,3,NULL,1,NULL),
(7808,1,935,4,23,1,NULL,0,NULL),
(7809,0,366,4,31,2,NULL,0,NULL),
(7810,2,859,4,22,3,NULL,0,NULL),
(7811,1,958,2,23,2,NULL,0,NULL),
(7812,2,849,3,25,2,NULL,0,NULL),
(7813,2,982,4,39,2,NULL,0,NULL),
(7814,0,208,1,38,1,NULL,1,NULL),
(7815,0,249,4,41,3,NULL,0,NULL),
(7816,0,177,3,28,0,NULL,0,NULL),
(7817,1,1076,1,17,2,NULL,2,32),
(7818,0,318,0,41,0,3,0,NULL),
(7819,1,867,4,26,1,NULL,0,NULL),
(7820,0,247,4,18,1,NULL,0,NULL),
(7821,1,504,1,32,1,NULL,2,46),
(7822,1,569,4,41,1,NULL,0,NULL),
(7823,0,991,0,2,1,NULL,0,NULL),
(7824,0,559,4,16,2,NULL,0,NULL),
(7825,0,774,2,23,0,4,0,NULL),
(7826,1,206,1,42,3,NULL,1,NULL),
(7827,0,501,4,18,2,NULL,0,NULL),
(7828,0,240,4,24,2,NULL,0,NULL),
(7829,0,338,4,28,3,NULL,0,NULL),
(7830,0,338,1,43,3,NULL,1,NULL),
(7831,2,903,0,41,0,NULL,0,NULL),
(7832,0,317,0,38,0,3,0,NULL),
(7833,0,1068,0,23,1,NULL,0,NULL),
(7834,1,916,3,43,1,0,0,NULL),
(7835,0,951,0,31,1,NULL,0,NULL),
(7836,0,994,0,10,3,NULL,0,NULL),
(7837,2,509,4,0,2,NULL,0,NULL),
(7838,0,485,4,27,2,NULL,0,NULL),
(7839,0,964,4,20,3,NULL,0,NULL),
(7840,0,1048,1,38,2,1,0,29),
(7841,1,722,0,25,2,NULL,0,NULL),
(7842,0,568,1,14,1,NULL,1,NULL),
(7843,0,366,4,3,1,NULL,0,NULL),
(7844,0,716,3,28,1,NULL,0,NULL),
(7845,0,414,0,20,3,NULL,0,NULL),
(7846,0,1042,4,37,2,1,0,NULL),
(7847,0,270,0,18,0,NULL,0,NULL),
(7848,0,329,0,43,3,NULL,0,NULL),
(7849,1,357,0,30,2,NULL,0,NULL),
(7850,0,280,4,30,2,NULL,0,NULL),
(7851,0,749,4,16,0,4,0,NULL),
(7852,0,852,0,34,3,NULL,0,NULL),
(7853,0,141,3,30,0,NULL,0,NULL),
(7854,0,163,4,37,1,NULL,0,NULL),
(7855,0,530,0,35,0,NULL,0,NULL),
(7856,1,844,4,35,0,NULL,0,NULL),
(7857,0,593,1,38,2,NULL,1,NULL),
(7858,0,85,0,8,1,NULL,0,NULL),
(7859,0,506,0,15,0,NULL,0,NULL),
(7860,0,251,4,42,2,NULL,0,NULL),
(7861,0,613,4,22,1,NULL,0,NULL),
(7862,0,484,2,13,2,NULL,0,NULL),
(7863,0,483,0,29,0,NULL,0,NULL),
(7864,1,361,2,27,2,NULL,0,NULL),
(7865,1,174,0,43,3,NULL,0,NULL),
(7866,0,1048,0,4,0,1,0,NULL),
(7867,0,231,1,28,3,NULL,2,22),
(7868,0,384,4,35,0,NULL,0,NULL),
(7869,0,583,0,38,3,NULL,0,NULL),
(7870,0,166,4,26,2,NULL,0,NULL),
(7871,1,358,0,37,3,NULL,0,NULL),
(7872,0,301,0,34,3,3,0,NULL),
(7873,0,51,4,40,2,NULL,0,NULL),
(7874,0,16,0,12,2,NULL,0,NULL),
(7875,1,331,0,5,0,NULL,0,NULL),
(7876,0,727,0,8,0,NULL,0,NULL),
(7877,1,480,0,42,0,NULL,0,NULL),
(7878,1,852,0,5,0,NULL,0,NULL),
(7879,0,125,3,36,0,NULL,0,NULL),
(7880,0,573,0,5,2,NULL,0,NULL),
(7881,0,141,4,41,0,NULL,0,NULL),
(7882,0,527,4,35,3,NULL,0,NULL),
(7883,0,150,2,24,2,NULL,0,NULL),
(7884,0,319,2,35,1,3,0,NULL),
(7885,1,295,1,41,0,3,2,46),
(7886,0,1071,0,31,0,NULL,0,NULL),
(7887,0,316,0,17,3,3,0,NULL),
(7888,0,747,4,39,0,4,0,NULL),
(7889,1,220,0,28,3,NULL,0,NULL),
(7890,0,76,0,36,2,NULL,0,NULL),
(7891,0,677,4,25,0,NULL,0,NULL),
(7892,0,1076,3,37,1,NULL,0,NULL),
(7893,0,592,3,22,3,NULL,0,NULL),
(7894,0,912,4,31,2,0,0,NULL),
(7895,0,142,1,20,3,NULL,2,7),
(7896,0,344,1,28,1,NULL,2,1),
(7897,0,528,1,11,1,NULL,0,38),
(7898,0,907,3,32,1,0,0,NULL),
(7899,0,481,4,40,1,NULL,0,NULL),
(7900,0,6,3,11,2,NULL,0,NULL),
(7901,0,1034,0,24,2,1,0,NULL),
(7902,2,841,2,18,0,NULL,0,NULL),
(7903,1,269,0,28,3,NULL,0,NULL),
(7904,0,299,3,38,3,3,0,NULL),
(7905,1,142,0,39,3,NULL,0,NULL),
(7906,0,1079,4,29,2,NULL,0,NULL),
(7907,1,267,1,29,0,NULL,2,2),
(7908,0,1018,4,40,3,NULL,0,NULL),
(7909,0,372,0,35,2,NULL,0,NULL),
(7910,1,38,0,22,3,NULL,0,NULL),
(7911,2,290,1,14,0,NULL,1,NULL),
(7912,0,945,1,30,2,NULL,1,NULL),
(7913,0,1045,4,15,3,1,0,NULL),
(7914,0,507,4,18,2,NULL,0,NULL),
(7915,1,541,4,24,2,NULL,0,NULL),
(7916,2,130,0,28,2,NULL,0,NULL),
(7917,1,581,0,34,1,NULL,0,NULL),
(7918,1,1076,2,21,0,NULL,0,NULL),
(7919,0,712,4,31,2,NULL,0,NULL),
(7920,0,299,0,1,1,3,0,NULL),
(7921,1,864,0,40,1,NULL,0,NULL),
(7922,1,108,4,37,0,NULL,0,NULL),
(7923,1,559,4,37,2,NULL,0,NULL),
(7924,1,67,0,39,1,NULL,0,NULL),
(7925,0,845,4,14,2,NULL,0,NULL),
(7926,0,194,0,35,0,NULL,0,NULL),
(7927,2,835,4,11,2,NULL,0,NULL),
(7928,0,1043,1,31,2,1,0,9),
(7929,0,31,0,16,3,NULL,0,NULL),
(7930,0,1046,3,19,2,1,0,NULL),
(7931,1,574,2,30,2,NULL,0,NULL),
(7932,1,146,1,37,0,NULL,0,26),
(7933,1,27,1,17,0,NULL,2,10),
(7934,0,394,0,43,2,NULL,0,NULL),
(7935,1,258,4,32,1,NULL,0,NULL),
(7936,0,362,3,43,0,NULL,0,NULL),
(7937,0,368,0,3,3,NULL,0,NULL),
(7938,1,1020,1,37,0,NULL,1,NULL),
(7939,0,736,2,34,0,4,0,NULL),
(7940,0,924,1,15,0,0,1,NULL),
(7941,1,159,3,18,2,NULL,0,NULL),
(7942,0,853,2,23,0,NULL,0,NULL),
(7943,1,126,2,15,0,NULL,0,NULL),
(7944,1,204,0,12,0,NULL,0,NULL),
(7945,0,253,1,33,2,NULL,1,NULL),
(7946,0,141,4,33,2,NULL,0,NULL),
(7947,1,130,4,39,1,NULL,0,NULL),
(7948,1,842,0,23,1,NULL,0,NULL),
(7949,2,370,4,2,2,NULL,0,NULL),
(7950,0,479,1,33,2,NULL,0,7),
(7951,0,943,4,35,2,NULL,0,NULL),
(7952,1,145,4,34,3,NULL,0,NULL),
(7953,1,331,4,43,3,NULL,0,NULL),
(7954,2,987,0,29,3,NULL,0,NULL),
(7955,0,992,4,39,2,NULL,0,NULL),
(7956,0,1077,0,29,0,NULL,0,NULL),
(7957,0,1073,0,35,0,NULL,0,NULL),
(7958,1,492,0,33,0,NULL,0,NULL),
(7959,1,771,4,1,2,4,0,NULL),
(7960,0,274,3,28,0,NULL,0,NULL),
(7961,0,255,0,38,1,NULL,0,NULL),
(7962,0,248,0,10,2,NULL,0,NULL),
(7963,0,42,4,33,3,NULL,0,NULL),
(7964,0,295,4,38,3,3,0,NULL),
(7965,0,203,4,27,0,NULL,0,NULL),
(7966,0,124,0,15,3,NULL,0,NULL),
(7967,1,366,4,25,3,NULL,0,NULL),
(7968,0,991,4,22,0,NULL,0,NULL),
(7969,0,1059,4,5,1,1,0,NULL),
(7970,0,546,4,18,3,NULL,0,NULL),
(7971,1,178,0,32,0,NULL,0,NULL),
(7972,1,964,0,35,0,NULL,0,NULL),
(7973,0,702,4,12,2,NULL,0,NULL),
(7974,1,371,0,37,3,NULL,0,NULL),
(7975,1,88,4,33,0,NULL,0,NULL),
(7976,0,662,4,1,1,NULL,0,NULL),
(7977,0,986,2,20,2,NULL,0,NULL),
(7978,0,596,4,13,3,NULL,0,NULL),
(7979,0,188,4,7,0,NULL,0,NULL),
(7980,0,671,0,26,0,NULL,0,NULL),
(7981,0,846,0,18,0,NULL,0,NULL),
(7982,0,355,0,28,1,NULL,0,NULL),
(7983,0,522,1,36,0,NULL,2,15),
(7984,2,386,0,35,1,NULL,0,NULL),
(7985,0,1020,4,36,2,NULL,0,NULL),
(7986,1,307,4,20,0,3,0,NULL),
(7987,0,984,4,39,1,NULL,0,NULL),
(7988,0,265,0,22,1,NULL,0,NULL),
(7989,0,923,3,27,2,0,0,NULL),
(7990,1,349,1,33,0,NULL,1,NULL),
(7991,0,494,1,32,0,NULL,2,15),
(7992,1,722,4,33,0,NULL,0,NULL),
(7993,1,574,0,2,3,NULL,0,NULL),
(7994,1,192,4,42,2,NULL,0,NULL),
(7995,1,777,0,28,2,4,0,NULL),
(7996,0,89,0,12,0,NULL,0,NULL),
(7997,0,177,4,25,0,NULL,0,NULL),
(7998,2,953,4,42,2,NULL,0,NULL),
(7999,0,502,4,37,0,NULL,0,NULL),
(8000,0,1059,1,1,3,1,1,NULL),
(8001,1,713,4,36,2,NULL,0,NULL),
(8002,0,431,0,9,3,NULL,0,NULL),
(8003,2,512,3,4,1,NULL,0,NULL),
(8004,0,433,1,15,1,NULL,2,50),
(8005,0,239,1,37,1,NULL,2,43),
(8006,0,687,3,4,1,NULL,0,NULL),
(8007,0,263,1,26,3,NULL,1,NULL),
(8008,1,961,1,38,3,NULL,1,NULL),
(8009,0,790,0,42,1,4,0,NULL),
(8010,0,345,3,7,0,NULL,0,NULL),
(8011,0,529,1,5,3,NULL,0,36),
(8012,0,430,2,7,1,NULL,0,NULL),
(8013,0,134,3,5,3,NULL,0,NULL),
(8014,1,50,1,18,1,NULL,2,6),
(8015,0,239,0,37,0,NULL,0,NULL);
INSERT INTO sale_record
VALUES(7014,1,307,1,26,2,3,1,NULL),
(7015,0,361,0,40,1,NULL,0,NULL),
(7016,0,285,4,15,2,NULL,0,NULL),
(7017,0,495,0,33,3,NULL,0,NULL),
(7018,0,581,3,35,0,NULL,0,NULL),
(7019,2,582,1,39,2,NULL,0,18),
(7020,0,918,0,23,1,0,0,NULL),
(7021,0,972,4,41,0,NULL,0,NULL),
(7022,0,361,4,39,3,NULL,0,NULL),
(7023,1,1040,4,17,1,1,0,NULL),
(7024,1,540,0,37,3,NULL,0,NULL),
(7025,0,203,0,34,0,NULL,0,NULL),
(7026,0,62,1,11,3,NULL,2,35),
(7027,0,865,0,28,0,NULL,0,NULL),
(7028,2,615,4,11,0,NULL,0,NULL),
(7029,0,502,1,5,2,NULL,2,15),
(7030,0,738,0,36,2,4,0,NULL),
(7031,1,826,1,35,2,NULL,1,NULL),
(7032,0,848,3,36,0,NULL,0,NULL),
(7033,0,851,0,34,3,NULL,0,NULL),
(7034,0,706,0,39,2,NULL,0,NULL),
(7035,1,948,4,40,0,NULL,0,NULL),
(7036,0,386,1,27,2,NULL,1,NULL),
(7037,0,856,0,40,3,NULL,0,NULL),
(7038,0,208,2,23,1,NULL,0,NULL),
(7039,0,690,0,36,2,NULL,0,NULL),
(7040,0,1068,4,43,0,NULL,0,NULL),
(7041,1,969,4,31,3,NULL,0,NULL),
(7042,0,969,4,12,0,NULL,0,NULL),
(7043,0,713,0,25,0,NULL,0,NULL),
(7044,1,853,4,7,2,NULL,0,NULL),
(7045,0,122,1,36,0,NULL,1,NULL),
(7046,0,159,1,28,0,NULL,2,22),
(7047,0,956,1,40,3,NULL,1,NULL),
(7048,1,766,0,42,0,4,0,NULL),
(7049,0,495,0,43,2,NULL,0,NULL),
(7050,0,195,1,27,2,NULL,1,NULL),
(7051,0,334,4,39,2,NULL,0,NULL),
(7052,0,841,0,34,2,NULL,0,NULL),
(7053,1,247,0,32,3,NULL,0,NULL),
(7054,1,971,4,40,3,NULL,0,NULL),
(7055,0,158,4,22,0,NULL,0,NULL),
(7056,0,491,4,12,0,NULL,0,NULL),
(7057,2,948,0,40,0,NULL,0,NULL),
(7058,0,623,4,22,3,NULL,0,NULL),
(7059,0,602,4,29,2,NULL,0,NULL),
(7060,0,503,0,40,2,NULL,0,NULL),
(7061,0,387,0,33,2,NULL,0,NULL),
(7062,0,52,4,33,3,NULL,0,NULL),
(7063,1,272,4,23,2,NULL,0,NULL),
(7064,0,255,1,43,1,NULL,0,38),
(7065,0,985,1,39,3,NULL,2,27),
(7066,0,306,4,33,2,3,0,NULL),
